geo_type,region,transportation_type,alternative_name,sub-region,country,1/13/2020,1/14/2020,1/15/2020,1/16/2020,1/17/2020,1/18/2020,1/19/2020,1/20/2020,1/21/2020,1/22/2020,1/23/2020,1/24/2020,1/25/2020,1/26/2020,1/27/2020,1/28/2020,1/29/2020,1/30/2020,1/31/2020,2/1/2020,2/2/2020,2/3/2020,2/4/2020,2/5/2020,2/6/2020,2/7/2020,2/8/2020,2/9/2020,2/10/2020,2/11/2020,2/12/2020,2/13/2020,2/14/2020,2/15/2020,2/16/2020,2/17/2020,2/18/2020,2/19/2020,2/20/2020,2/21/2020,2/22/2020,2/23/2020,2/24/2020,2/25/2020,2/26/2020,2/27/2020,2/28/2020,2/29/2020,3/1/2020,3/2/2020,3/3/2020,3/4/2020,3/5/2020,3/6/2020,3/7/2020,3/8/2020,3/9/2020,3/10/2020,3/11/2020,3/12/2020,3/13/2020,3/14/2020,3/15/2020,3/16/2020,3/17/2020,3/18/2020,3/19/2020,3/20/2020,3/21/2020,3/22/2020,3/23/2020,3/24/2020,3/25/2020,3/26/2020,3/27/2020,3/28/2020,3/29/2020,3/30/2020,3/31/2020,4/1/2020,4/2/2020,4/3/2020,4/4/2020,4/5/2020,4/6/2020,4/7/2020,4/8/2020,4/9/2020,4/10/2020,4/11/2020,4/12/2020,4/13/2020,4/14/2020,4/15/2020,4/16/2020,4/17/2020,4/18/2020,4/19/2020,4/20/2020,4/21/2020,4/22/2020,4/23/2020,4/24/2020,4/25/2020,4/26/2020,4/27/2020,4/28/2020,4/29/2020,4/30/2020,5/1/2020,5/2/2020,5/3/2020,5/4/2020,5/5/2020,5/6/2020,5/7/2020,5/8/2020,5/9/2020,5/10/2020,5/11/2020,5/12/2020,5/13/2020,5/14/2020,5/15/2020,5/16/2020,5/17/2020,5/18/2020,5/19/2020,5/20/2020,5/21/2020,5/22/2020,5/23/2020,5/24/2020,5/25/2020,5/26/2020,5/27/2020,5/28/2020,5/29/2020,5/30/2020,5/31/2020,6/1/2020,6/2/2020,6/3/2020,6/4/2020,6/5/2020,6/6/2020,6/7/2020,6/8/2020,6/9/2020,6/10/2020,6/11/2020,6/12/2020,6/13/2020,6/14/2020,6/15/2020,6/16/2020,6/17/2020,6/18/2020,6/19/2020,6/20/2020,6/21/2020,6/22/2020,6/23/2020,6/24/2020,6/25/2020,6/26/2020,6/27/2020,6/28/2020
county,Dallas County,driving,,Alabama,United States,100,94.86,100.35,117.5,133.23,120.32,87.9,125.32,107.67,108.93,118.1,119.36,139.18,80.53,103.98,99.19,105.55,113.87,133.94,130.76,99.39,103.08,109.13,96.27,97.18,117.4,119.06,94.05,103.98,118.51,103.68,126.93,147.1,119.67,97.23,116.24,101.71,114.57,117.6,116.84,134.69,100.35,102.37,115.63,122.59,141,183.06,227.58,329.45,112.2,112.41,117.04,115.58,150.33,153.76,123.8,134.24,134.69,129.15,143.42,132.58,139.13,98.08,110.19,107.16,108.93,108.62,116.24,113.01,80.94,88.4,89.81,92.49,91.23,102.82,93.75,66.36,84.87,76.75,75.14,82.65,103.68,81.24,58.6,84.11,75.24,79.07,87.19,96.82,92.39,51.49,77.56,91.63,100.5,91.17,109.68,96.87,58.04,92.23,91.93,99.29,78.32,115.23,104.59,75.9,101.61,105.24,94.1,105.3,128.9,126.63,81.95,98.84,106.81,105.95,114.78,133.54,138.58,103.28,,,111.65,134.8,151.99,130.51,84.62,122.44,122.19,125.67,140.14,174.48,144.38,110.39,109.88,126.63,124.41,136.26,155.67,141.96,115.53,128.19,126.32,140.34,148.11,154.87,149.07,124.21,128.34,116.39,132.27,133.03,165.56,166.97,124.96,133.64,145.79,150.88,147,185.27,201.51,119.67,130.46,129.65,141.3,160.56,160.56,176.3,123.8
county,DeKalb County,driving,,Alabama,United States,100,100.48,100.9,111.02,144.67,117,104.22,128.9,101.74,93.68,100.97,120.3,131.61,92.13,94.02,104.2,91.77,120.3,135.43,128.36,99.52,104.35,94.27,90.93,101.22,121.33,126.43,107.85,95.86,104.11,99.39,120.99,158.98,156.34,116.1,123.11,97.77,108.06,113.96,144.42,165.76,119.56,110.56,113.14,118.37,126.39,162.8,164.53,117.86,104.41,108.61,103.93,116.65,159.66,186.78,129.07,130.44,116.86,125.04,121.31,154.62,163.16,116.02,106.95,102.37,99.81,102.06,111.59,107.3,74.29,76.83,77.88,91.81,89.67,101.11,105.48,74.6,79.16,74.06,82.87,83.9,93.26,79.95,53.32,75.71,68.68,73.47,86.92,95.07,87.7,51.34,101.87,85.77,88.94,98.28,114.99,110.58,74.83,96.1,102.23,102.54,91.33,116.83,128.69,105.54,109.66,107.16,103.19,119.88,141.94,166.88,131.68,125.17,113.58,127.9,141.88,134.24,174.48,121.87,,,135.29,159.78,179.22,192.51,137.3,143.3,146.24,143.93,159.8,201.41,212.97,166.48,172.77,157.16,146.96,155.5,193.72,217.65,164.27,158.17,144.48,152.67,170.57,189.65,221.85,166.67,148.32,149.03,155.98,183.69,212.34,241.62,180.16,172.82,173.07,174.08,176.34,224.58,265.26,163.71,168.28,153.63,173.45,176.13,217.61,231.26,181.55
county,Elmore County,driving,,Alabama,United States,100,102.13,105.92,114.98,141.62,139.02,106.55,118.4,99.25,104.46,105.49,130.06,144.51,99.76,102.3,105.42,100.15,109.26,136.9,135.77,97.19,100.18,105.05,102.4,103.12,136.97,139.86,106.28,111.5,108.52,106.01,116.88,160.94,156.89,114.04,120.74,111.57,115.76,128.01,170.34,164.88,121.2,116.34,121.27,123.33,135.22,165.22,182.82,126.36,119.55,118.32,113.28,129.51,172.2,195.95,127.64,136.71,127.8,128.5,132.85,156.51,180.67,115.12,120.21,109.99,116.37,115.15,134.87,123.73,76.3,93.39,92.68,106.71,106.96,115.93,118.07,84.12,90.59,76.96,92.68,95.35,109.11,100.66,69.36,88.62,83.24,81.65,100.56,112.1,99.13,49.29,96.59,99.46,105.3,114.13,135.1,133.96,66.91,112.95,116.6,110.41,95.13,139.51,147.07,107.79,128.27,116.74,107.96,131.84,163.11,162.73,136.37,138.48,137.7,140.24,148.48,162.05,171.78,131.17,,,168.3,171.15,200.9,217.19,157.9,166.03,170.68,173.61,185.33,234.47,251.84,197.73,210.49,162.88,158.49,186.06,214.47,232.25,180.75,163.39,166.51,172.09,180.25,217.38,247.45,182.57,165.43,176.45,175.65,200.72,245.63,298.13,199.32,191.73,179.42,190.14,203.4,255.65,323.52,193.83,178.04,185.94,184.43,208.83,255.64,303.62,209.35
county,Escambia County,driving,,Alabama,United States,100,147.37,103.04,116.96,174.7,126.95,104.91,130.85,100.57,107.67,127.14,135.99,119.53,96.32,100.92,101.3,92.9,115.82,144.93,127.3,103.77,106.37,103.01,99.24,106.44,146.64,113.32,102.31,110.81,106.09,112.52,141.88,182.97,136.62,117.03,128.76,115.16,113.54,134.56,189.6,165.63,140.65,122.61,122.54,135.76,143.31,177.33,157.01,135,109.42,121.85,107.01,132.66,180.18,165.03,141.22,137.54,120.2,133.67,155.68,167.5,173.97,157.07,137.79,125.3,113.86,123.75,124.92,100.19,69.75,78.57,81.58,81.2,84.59,96.16,82.18,65.98,75.49,65.95,75.43,76.09,81.55,62.81,52.09,66.77,73.49,68.86,84.75,82.53,72.04,46.04,79.39,79.17,76.09,84.5,104.31,84.46,63.09,86.37,90.14,86.62,77.2,113.09,93.44,78.79,89.82,89.54,85.38,122.23,146.92,114.27,111.89,116.42,112.33,129.36,152.03,172.64,150.57,131.93,,,139.51,167.69,194.29,175.05,153.17,139.16,137.41,148.64,185.95,257.86,200.35,146.42,198.86,157.61,147.5,179.11,201.01,212.81,170.77,155.99,147.43,152.66,166.68,190.33,192.07,141.72,145.47,147.81,159.42,183.01,228.85,250.73,217.44,174.06,161.41,173.02,193.63,244.93,261.89,184.21,178.54,162.24,168.23,206.63,236.14,258.97,209.83
county,Etowah County,driving,,Alabama,United States,100,96.27,99.83,107.26,126.7,114.71,88.17,106.86,101.58,99.09,98.25,119.46,119.54,85.06,94.83,96.47,97.46,108.13,122.8,121.75,86.78,100.14,99.26,94.44,101.83,120.64,121.38,90.68,96.28,101.39,102.99,124.65,149.87,142.45,95.66,116.06,109.2,114.12,108.03,135.95,144.16,101.7,99.02,113.57,112.74,127.54,147.66,148.31,110.92,103.45,110.53,111.72,116.36,148.76,157.58,111.89,123.64,113.56,115.03,119.64,131.46,138.74,91.73,100.7,95.59,92.68,95.99,98.48,88.27,61.68,70.19,78.85,82.63,83.77,94.64,85.91,63.64,83.26,69.13,80.74,82.36,93.29,70.47,50.58,75.38,73.91,78.62,82.56,94.96,81.87,47.21,86.71,94.35,105.04,98.13,111.07,98.01,64.98,95.37,99.45,102.22,92.16,117.38,110.83,86.5,101.12,106.01,98.76,113.69,130.93,128.55,98.84,111.69,112.66,122.15,127.2,128.92,142.02,98.45,,,131.98,144.5,160.25,156.19,113.28,133.97,142.13,145.13,156.1,175.87,168.14,130.09,127.92,139.44,138.6,151.94,175.51,176.07,129.34,140.05,144.11,153.46,159.82,182.83,181.41,143.11,142.39,143.08,147.03,159.72,187.32,205.73,147.78,157.41,156.35,157.45,168.23,204.03,216.39,139.5,150.18,148.96,163.65,171.1,189.7,201.63,140.77
county,Franklin County,driving,,Alabama,United States,100,101.53,88.31,96.35,120.26,112.17,90.74,96.19,101.9,100.9,92.17,122.86,121.96,78.36,93.54,99.1,95.93,111.75,120.58,131.38,74.92,95.56,103.44,87.41,101.8,111.59,124.66,86.98,104.71,108.47,98.57,117.62,142.7,145.08,95.03,120.74,109.42,110.9,107.04,131.8,151.8,87.41,106.51,107.35,106.77,120.42,137.78,146.83,99.52,118.31,112.28,113.92,128.41,136.61,153.97,96.56,117.2,121.06,110.42,123.81,126.35,123.39,75.5,95.82,86.88,89.15,97.46,90.79,91.01,70.53,75.19,87.14,94.81,98.47,94.81,89.26,63.28,84.81,74.18,79.42,81.32,86.67,69.58,59.21,75.4,77.78,80.48,75.56,97.72,81.43,41.69,83.39,85.34,98.15,90.58,104.29,93.54,58.84,96.88,101.06,86.46,96.51,113.33,99.26,84.87,91.48,95.29,98.25,104.13,122.17,130.37,101.75,110.05,116.51,114.29,118.68,116.46,124.44,97.41,,,131.22,145.4,148.99,149.05,115.45,138.52,140.11,135.08,136.93,161.01,172.43,135.87,125.08,132.7,132.8,135.71,156.51,164.02,116.14,134.97,131.16,138.47,138.57,168.52,175.45,128.15,118.94,139.37,163.07,151.38,178.47,182.54,132.59,141.32,138.68,147.41,149.1,190.48,210.42,121.64,144.81,137.94,138.57,144.23,173.81,190.53,139.89
county,Geneva County,driving,,Alabama,United States,100,90.03,102.79,105.3,138.28,107.04,93.38,109.55,93.65,100.21,100.63,130.75,125.73,84.8,95.82,91.56,88.08,106.97,121.9,115.69,83.12,100.14,95.05,84.1,89.4,137.31,134.8,90.86,107.88,100.28,103.7,111.3,142.47,122.04,92.89,99.51,100.42,98.12,108.37,132.22,134.59,106.35,99.65,100.84,110.95,119.74,155.09,155.51,103.97,114.64,116.46,100.42,123.22,147.07,173.5,113.32,123.64,123.71,126.71,140.45,155.23,190.93,129.22,132.36,123.01,135.84,137.31,165.41,118.48,82.64,102.09,97.91,102.79,106.62,108.02,90.1,73.64,101.26,81.59,100.14,102.65,108.37,78.73,61.51,94.07,88.56,79.99,93.24,110.32,102.58,55.44,86.4,94.63,101.12,105.44,129.22,114.37,75.52,106.62,106.07,116.74,82.98,135.36,118.27,84.94,122.73,113.95,107.04,132.78,145.19,133.19,116.67,134.03,130.06,140.93,147.77,162.34,173.01,117.36,,,139.68,150.98,179.15,164.64,135.98,149.23,142.75,146.51,175.8,252.37,217.64,157.04,185.98,170.01,153,188.21,224.06,222.94,174.41,184.31,159.48,166.11,185.36,203.28,229.01,134.24,156.76,149.65,181.52,212.13,218.76,324.2,204.46,200.07,178.59,178.24,200.07,244.98,323.57,196.23,185.77,162.48,179.29,213.11,255.72,319.04,202.51
county,Greene County,driving,,Alabama,United States,100,113.11,102.76,115.79,174.46,127.52,160.14,152.72,101.47,99.31,113.81,155.57,140.81,156.69,96.2,96.55,108.46,113.98,158.33,124.59,135.81,115.53,107.25,93.87,126.83,150.04,137.7,142.97,117,117.52,97.58,130.63,171.18,159.79,155.05,133.74,109.15,118.38,144.35,209.23,159.53,200.6,139,139.86,127.7,146.76,194.65,191.29,185.25,297.84,118.81,109.4,162.99,219.76,204.66,193.36,146.59,131.84,143.14,157.89,220.97,192.84,164.02,134.6,140.21,125.45,136.07,147.45,113.37,92.67,91.46,91.46,89.91,108.63,110.35,84.81,88.27,72.39,77.39,77.65,81.97,92.32,73.34,66.61,82.23,64.11,66.35,79.03,84.81,75.84,46.59,74.37,79.38,76.96,80.33,85.5,96.55,64.37,87.23,82.48,75.5,76.88,98.79,90.08,84.73,96.38,97.41,86.19,95.08,126.23,123.04,109.75,96.2,99.91,114.67,123.12,129.34,150.91,114.67,,,121.23,150.65,167.9,140.98,134.77,139.09,132.79,139.26,159.28,216.39,183.61,146.51,171.7,135.63,143.92,173.43,192.49,247.28,162.38,154.44,139.95,149.96,150.56,181.97,189.91,166.52,131.15,147.54,149.09,180.85,206.56,182.14,186.02,146.16,153.06,156.95,177.48,237.96,203.54,190.51,169.2,143.4,171.79,200,228.3,223.81,217
county,Houston County,driving,,Alabama,United States,100,100.59,110.65,111.51,135.49,124.71,83.85,115.55,103.67,104.55,109.38,125.73,121.02,78.63,106.88,105.56,103.04,114.28,135.45,135.07,81.99,109.03,109.6,104.47,97.12,144.67,130.08,90.97,114.98,113.13,121.97,128.34,151.57,136.95,85.46,119.28,113.59,118.15,115.24,142.36,153.73,88.45,107.76,115.33,122.54,135.48,164.38,162.23,103.64,124.7,127.24,112.46,126.51,163.85,172.92,116.22,125.75,130.39,132.25,138.3,166.51,168.22,103.56,117.71,109.71,110.67,107.37,115.19,95.18,64.42,84.57,87.24,87.32,91.17,91.54,77.63,58.63,82.12,78.36,89.42,87.64,91.69,66.17,50.29,74.8,76.24,78.77,85.6,94.59,72.13,49.01,81.59,94.44,94.64,99.43,109.44,85.49,63.06,91.66,98.63,107.45,80.05,122.94,100.93,75.49,109.81,108.45,102.72,115.88,133.53,109.17,87.4,121.76,126.2,129.34,136.04,146.36,132.23,98.35,,,143.75,153.7,165.8,143.82,109.99,144.39,156.51,156.57,171.77,195.92,172.04,122.38,146.51,161.68,160.37,169.15,195.26,182.54,130.53,164.3,150.89,157.06,175.54,196.92,197.01,124.89,166.29,153.44,172.93,187.37,218.09,220.41,157.22,175.01,169.86,176.97,185.17,219.43,233.49,145.62,183.56,179.6,188.47,196.02,234.09,253.88,154.4
county,Jackson County,driving,,Alabama,United States,100,101.88,97.77,103.78,130.27,130.33,98.18,129.33,111.23,96.6,103.75,138.9,138.4,87.33,111.65,109.36,102.2,117.37,133.32,128.63,95.34,106.75,100.53,97.15,109.59,126.78,134.53,96.19,105.4,107.16,98.27,119.21,146.26,140.1,104.02,125.23,101.53,111.35,109.01,147.23,140.31,106.25,108.62,108.71,106.04,121.06,158.08,151.45,113.7,114.08,117.95,112.5,122.47,162.16,164.86,118.1,127.9,118.57,125.87,123.7,144.65,134.5,91.58,99.21,96.19,93.96,92.9,90.14,88.41,68.64,71.87,77.53,84.39,94.69,94.57,87.86,69.43,78.56,64.36,79.14,76.53,90.2,69.08,53.18,71.16,69.02,76.94,82.4,90.03,77.82,42.65,78.29,86.98,84.54,91.76,106.54,95.57,65.42,87.15,99.18,97.33,88.65,123.73,98.65,92.73,114.96,117.86,94.34,126.31,162.33,149.9,104.72,114.49,113.7,119.92,126.31,131.18,142.15,100.06,,,133.26,180.61,181.28,187.06,117.98,129.45,140.22,147.52,168.73,198.94,210.41,144.35,155.47,147.11,142.36,157.52,192.11,201.55,136.37,151.31,140.92,164.51,167.06,205.69,204.81,156.17,156.56,165.88,161.92,172.22,209.01,210.91,156.2,161.63,160.49,165.12,179,203.96,224.08,151.8,163.22,158.67,172.78,190,227.96,207.95,155.88
county,Jefferson County,driving,,Alabama,United States,100,100.22,101.19,105.53,125.94,111.72,85.85,100,97.94,97.84,104.99,122.38,117.33,75.31,95.3,98.59,95.99,105.88,126.33,115.96,80.09,94.61,97.48,95.26,102.79,120.15,116.96,83.81,94.7,100.49,103.07,115.91,140.1,122.41,90.4,101.08,104.3,109.58,113.89,138.17,127.61,82.63,108.95,109.82,111.38,120.53,142.98,134.4,89.09,101.2,109.41,109.29,123.66,148.34,145.84,96.1,106.98,111.43,109.91,116.75,123.75,113.96,71.09,83.62,77.65,74.53,71.88,75.91,62.2,43.36,53.32,59.06,61.03,64.27,68.47,58.28,44.83,59.03,58.17,63.38,64.75,71.14,55.14,40.93,57.04,56.13,58.59,64.75,70.15,61.17,30.11,63.54,67.7,71.24,73.89,82.03,72.41,41.85,75.92,75.14,77.57,69.52,87.02,78.49,59.64,76.94,78.58,74.17,86.31,98.45,86.56,66.87,86.87,89.32,92.74,95.38,99.94,99.5,68.93,,,104.28,109.48,121.99,111.03,79.5,105.13,112.72,115.77,122.13,129.19,112.08,85.33,86.33,103.94,109.99,124.46,135.03,129.93,99.47,105.67,107.53,111.36,116.45,129.33,129.15,93.1,108.73,113.73,125.45,131.68,145.38,145.07,104.37,124.03,126.99,129.75,134.75,162.33,164.1,102.33,122.09,125.46,132.48,136.06,155.15,157.09,112.28
county,Lauderdale County,driving,,Alabama,United States,100,99.26,97.57,107.2,126.77,123.16,84.05,101.7,99.98,106.57,99.67,125.01,126.78,81.44,94.51,105.51,102.84,112.6,127.02,140.41,86.11,99.9,106.85,94.3,104.88,133.3,135.13,91.03,100.59,104.46,102.56,114.9,143.96,147.86,99.84,117.9,105.76,112.01,99.01,136.39,142.95,97.86,102.43,114.85,110.85,117.45,141.28,154.81,96.74,105.37,124.86,116.99,127.51,152.96,158.36,99.23,115.33,119.14,114.1,114.84,132.1,138.76,77.36,98.45,88.77,87.71,81.52,81.86,73.46,56.59,71.78,67.05,75.33,82.71,93.71,76.68,59.17,75.6,69.75,79.08,80.38,83.72,67.6,50.37,74.87,69.45,72.94,79.39,88.9,83.16,39.12,81.24,79.96,87.96,97.29,107.81,92.92,63.21,94.97,95.04,90.73,89.63,112.34,89.62,82,93.63,100.1,91.56,106.65,124.5,121.86,91.05,106.3,110.85,115.25,125.24,128.73,132.08,88.32,,,129.64,144.36,169.94,163.76,112.12,132.91,139.59,143.48,158.09,165.38,170.8,131.32,129.13,138.29,137.83,150.71,170.38,183.09,127.46,139.09,147.09,148.96,156.96,182.95,192.31,142.47,149.07,155.39,164.17,182.3,192.65,180.95,134.85,148.77,158.3,156.4,170.21,188.69,196.01,116.93,147.25,151.62,154.64,165.04,183.38,196.95,130.95
county,Lawrence County,driving,,Alabama,United States,100,112.99,101,107.8,157.37,138.92,98.24,115.13,104.52,107.52,106.37,129.02,143.29,88.39,100.52,106.95,102.81,118.13,147.57,137.25,103.71,109.23,107.33,99.62,102.81,131.78,132.4,97.57,102.95,134.11,107.18,146.72,186.16,187.54,133.02,143.53,110.61,127.02,122.74,161.18,188.3,116.27,112.37,120.65,119.89,131.3,161.99,171.46,122.31,108.09,135.68,135.78,142.44,171.31,200.38,119.36,137.16,129.4,129.31,138.11,145.48,156.99,96.86,101.19,98.91,103.19,107.42,111.94,107.37,74.69,92.72,86.54,98.57,106.57,122.74,109.32,79.35,87.96,85.49,93.2,93.2,111.94,99.76,77.45,84.92,84.16,104.28,99.71,119.27,111.04,47.48,93.24,94.72,105.28,112.7,139.96,126.02,74.41,115.94,123.5,116.41,115.7,154.71,127.07,111.04,123.17,116.13,113.27,121.41,156.37,169.7,133.11,133.4,136.39,136.87,146.34,152.19,183.35,118.79,,,147.81,151.86,179.92,199.29,124.5,148.72,154.47,173.55,174.55,191.67,196.76,169.65,158.71,156.66,142.44,151.86,193.43,204.14,160.89,142.72,143.15,156.85,157.04,196.29,215.32,152.19,144.1,145.1,168.65,180.21,199.1,231.35,154.85,179.31,168.08,173.36,191.34,224.88,256.18,145.72,160.66,168.84,155.61,186.06,198.91,224.5,175.88
county,Lee County,driving,,Alabama,United States,100,103.2,104.29,112.53,138.08,119.44,94.55,108.65,97.75,101.04,105.69,131.07,131.24,94.27,95.91,101.37,97.96,107.64,133.19,130.61,100.98,96.85,97.03,94.87,101.24,134.6,121.28,100.58,100.72,102.6,108.97,122.35,165.21,147.8,111.11,111.54,106.59,108.33,115.44,159.54,143.31,106.01,101.84,109.54,114.28,124.84,163.57,161.86,118.41,107.65,109.46,110.59,125.75,161.99,132.8,83.86,89.26,86.27,86.46,89.86,104.58,102.51,85.65,86.81,79.36,74.49,74.36,78.11,67.18,47.96,57.82,62.67,62.76,66.48,74.08,63.1,45.17,59.07,55.35,61.49,63.54,68.65,54.81,41.36,53.28,54.02,56.15,63.59,69.6,57.33,33.17,61.14,63.78,67.24,69.99,79.63,70.6,42.23,72.79,74.38,73.74,64.5,89.21,75.87,58.23,76.36,78.01,72.97,86.76,98.46,93.05,73.4,85.39,91.43,94.82,96.84,105.97,94.98,68.31,,,100.87,109.52,120.76,113.73,87.67,103.93,110.54,114.92,119.17,135.53,123.02,90,97.32,104.66,111.41,117.97,136.56,133.49,101.66,115.54,111.15,116.39,119.61,135.45,134.99,102.51,115.05,116.02,115.68,124.29,144.22,141.81,111.06,123.28,122.03,125.77,131.34,150.19,144.26,100.1,118.31,121.76,124.55,133.15,152.38,149.63,117.56
county,Limestone County,driving,,Alabama,United States,100,93.86,94.25,101.2,129.74,109.91,81.14,99.35,106.05,100.48,98.39,111.08,113.34,73.83,93.38,98.07,93.18,106.03,122.21,118.56,81.5,98.33,99.51,87.62,101.25,112.02,107.68,83.22,94.01,102.01,98.85,115.48,142.73,130.4,92.28,112.54,103.74,110.52,111.07,135.45,125.69,89.2,101.76,115.86,107.37,119.53,136.58,143.4,96.46,99.81,109.86,103.63,117.98,146.34,141.32,95.97,113.87,111.06,112.54,135.96,142.16,135.63,86.06,93.83,93.81,89.68,94.26,102.14,89.79,59.77,72.03,66.73,78.88,77.88,89.04,74.24,57.12,72.83,64.2,75.05,76.43,86.75,66.33,48.54,66.85,65.66,69.94,77.23,86.09,76.36,35.49,74.76,75.95,84.58,87.84,101.23,85.58,60.64,89,88.79,87.84,83.25,105.59,86.01,70.65,90.88,91.66,84.57,107.5,119.86,107.91,87.17,106.33,106.86,113.6,122.25,117.04,123.71,87.81,,,122.13,135.36,154.58,141.33,101.56,125.73,135.32,142.19,161.22,166.9,156.59,120.53,121.87,138.49,128.31,144.01,161.25,167.72,120.78,135.64,137.99,137.84,173.35,178.6,180.86,123.56,136.52,136.1,146.34,155.77,190.53,185.24,131.7,146.33,147.93,155.24,171.98,203.54,201.71,124.2,160.11,156,158,167.25,199.64,203.78,136.13
county,Lowndes County,driving,,Alabama,United States,100,158.21,105.61,135.12,228.86,154.31,146.34,162.93,119.19,103.82,113.09,160.24,156.42,148.94,102.2,105.37,98.62,114.63,162.85,149.27,134.47,107.07,100.89,93.17,195.77,178.94,135.45,154.23,130.81,119.51,119.84,190.98,216.26,154.55,173.9,166.02,121.63,132.28,158.54,228.94,204.72,229.76,141.95,134.07,156.59,162.44,215.04,198.86,210.24,132.68,116.02,119.92,151.06,236.59,256.26,216.18,152.36,139.67,157.48,198.86,271.87,362.36,268.05,188.05,159.84,157.07,171.14,220.98,183.09,118.94,100.73,88.78,94.96,96.83,114.47,102.44,89.51,79.76,77.56,73.74,88.54,85.12,76.1,62.2,72.93,68.94,72.11,81.63,87.4,75.93,59.67,86.1,74.15,88.37,104.88,121.22,107.56,72.52,94.31,87.48,102.36,71.46,123.74,135.04,119.92,95.2,102.85,98.13,154.15,172.28,196.83,169.43,141.46,155.85,150.41,181.3,213.58,215.2,226.02,,,233.25,233.9,267.97,266.26,292.36,191.63,165.2,195.2,255.69,391.3,359.27,245.45,623.9,251.06,458.46,235.53,313.33,382.44,305.61,227.8,187.56,197.89,226.26,288.7,489.11,257.4,195.93,177.32,194.63,268.29,318.94,474.55,448.78,281.3,209.84,228.46,260,384.72,546.02,348.62,266.26,198.78,229.02,264.63,403.17,542.36,446.5
county,Macon County,driving,,Alabama,United States,100,155.22,116.67,118.95,190.55,175.7,145.15,154.19,113.56,105.18,115.13,164.59,148.63,126.62,107.59,109.66,105.43,120.65,163.39,157.96,131.22,125.08,113.47,113.43,114.39,164.34,137.48,140.34,117.54,110.86,120.85,142.99,221.77,185.7,175.29,139.39,117.58,112.98,150.95,203.94,168.37,163.81,126.82,120.98,148.96,154.27,204.19,232.75,159.78,124.42,127.86,124.25,155.22,202.49,192.45,157.84,130.22,127.36,130.02,133.96,166.79,172.93,150.66,119.24,119.78,105.85,118.41,131.01,128.81,96.97,81.51,84.37,83.71,90.88,103.23,84.78,69.73,80.51,66.5,74.42,72.01,83.62,67.33,50.37,67.21,61.9,56.88,62.15,71.02,72.01,41.42,64.93,72.06,75.25,72.06,91.58,95.98,52.94,84.62,76.04,76.74,68.49,132.21,100.12,76.08,87.31,88.23,81.22,101.12,126.49,124.42,94.36,99.46,105.85,99.3,114.43,132.88,128.57,106.59,,,113.47,125.41,170.81,143.95,121.1,124.09,114.8,122.39,151.12,202.36,177.24,138.52,166.87,135.66,125.33,169.44,182.21,176.24,158.83,147.89,136.11,139.26,154.52,178.32,190.38,139.93,127.32,286.9,146.81,169.9,199.25,212.69,178.4,162.11,140.63,156.92,180.72,208.87,215.8,159.66,155.31,150.87,143.49,169.9,200.91,225.66,187.56
county,Madison County,driving,,Alabama,United States,100,98.83,101.08,103.84,125.94,115.1,81.82,96.92,100.85,98.36,103.71,116.06,113.13,73.81,96.1,103.15,101.03,107.41,121.44,119.95,81.45,100.73,100,94.25,107.05,118.31,116.93,83.23,97.29,105.8,106.04,121.27,145.36,128.62,88.43,107.42,105.49,111.11,106.64,134.03,133.98,87.81,100.06,114.96,108.86,120.26,136.87,136.43,89.24,103.01,120.54,111.5,116.06,139.15,139.05,91.08,110.82,113.64,113.46,118.88,124.23,112.75,68.31,87.7,82.78,80.33,80.25,75.72,65.66,47.98,63.51,59.03,70.19,74.68,81.14,67.35,49.94,66.57,61.39,69.06,71.16,78.62,60.72,42.14,63.22,63.35,64.15,70.19,78.3,67.95,31.69,69.26,71.33,77.33,80.01,89.04,74.86,52.12,81.97,82.92,79.8,77.72,95.13,76.24,62.12,85.09,88.54,81.31,94.85,111.26,98.86,74.06,97.59,98.89,101.53,108.52,106.43,108.63,74.55,,,113.07,121.02,135.59,124.24,83.75,116.98,123.27,127.96,133.24,141.56,126.18,98.04,95.6,122.95,120.75,132.36,148.14,136.49,99.63,127.91,128.31,129.05,133.09,150.6,144.09,103.25,126.54,132.57,137.05,143.84,163.44,148.05,105.89,134.45,137.76,142.01,148.21,166.96,152.16,98.11,132.18,137.45,139.23,152.93,163.09,156.06,114.3
